id,slug,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
20718,fountaine-pajot-lucia-40-marinelo-2-1,,,,,,,,,,,,,,,,,,,,,"{""2025-04-09T19:18:01.552Z"": {""price"": 1734.9997, ""discount"": 25}, ""2025-04-10T05:39:35.791Z"": {""price"": 1734.9997, ""discount"": 25}, ""2025-04-10T07:14:22.323Z"": {""price"": 1734.9997, ""discount"": 25}, ""2025-04-10T08:51:49.007Z"": {""price"": 1734.9997, ""discount"": 25}}",,,,,,,,,,"{""2025-04-10T05:39:35.791Z"": {""price"": 5675.0001, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 5675.0001, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 5675.0001, ""discount"": 15}}",,,,,,,"{""2025-04-10T05:39:35.791Z"": {""price"": 4660.0001, ""discount"": 5}, ""2025-04-10T07:14:22.323Z"": {""price"": 4660.0001, ""discount"": 5}, ""2025-04-10T08:51:49.007Z"": {""price"": 4660.0001, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 4194.9999, ""discount"": 0, ""createdAt"": ""2025-05-02T13:16:00.846Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 4194.9999, ""discount"": 0, ""createdAt"": ""2025-05-02T19:27:45.453Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 3720.0002, ""discount"": 5}, ""2025-04-10T07:14:22.323Z"": {""price"": 3720.0002, ""discount"": 5}, ""2025-04-10T08:51:49.007Z"": {""price"": 3720.0002, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 3349.9998, ""discount"": 0, ""createdAt"": ""2025-05-02T13:16:00.911Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 3349.9998, ""discount"": 0, ""createdAt"": ""2025-05-02T19:27:45.528Z""}}",,,,,,,,,,,,,,
18088,bali-catspace-fux-4-sail,,,,,,,,,,,,,,,,"{""2025-04-09T19:18:01.552Z"": {""price"": 2600, ""discount"": 29}, ""2025-04-10T05:39:35.791Z"": {""price"": 2600, ""discount"": 29}, ""2025-04-10T07:14:22.323Z"": {""price"": 2600, ""discount"": 29}, ""2025-04-10T08:51:49.007Z"": {""price"": 2600, ""discount"": 29}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24930,lagoon-42-skylight,,,,,,,,,,,,,,,,"{""2025-04-09T19:18:01.552Z"": {""price"": 3949.9999, ""discount"": 39}, ""2025-04-10T08:51:49.007Z"": {""price"": 3950, ""discount"": 39}}","{""2025-04-10T08:51:49.007Z"": {""price"": 3950, ""discount"": 39}}","{""2025-04-10T08:51:49.007Z"": {""price"": 4500, ""discount"": 39}}","{""2025-04-10T08:51:49.007Z"": {""price"": 4500, ""discount"": 39}, ""2025-05-02T08:11:39.308Z"": {""price"": 4500, ""discount"": 46, ""createdAt"": ""2025-05-02T09:36:25.803Z""}, ""2025-05-02T12:21:56.888Z"": {""price"": 4500, ""discount"": 46, ""createdAt"": ""2025-05-02T14:10:52.430Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 4500, ""discount"": 46, ""createdAt"": ""2025-05-03T06:47:49.199Z""}}",,,,,,,,,,,,,"{""2025-04-10T08:51:49.007Z"": {""price"": 9700, ""discount"": 24}, ""2025-05-02T12:21:56.888Z"": {""price"": 9700, ""discount"": 20, ""createdAt"": ""2025-05-02T14:10:52.494Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 9700, ""discount"": 20, ""createdAt"": ""2025-05-03T06:47:49.267Z""}}","{""2025-04-10T08:51:49.007Z"": {""price"": 9700, ""discount"": 24}, ""2025-05-02T12:21:56.888Z"": {""price"": 9700, ""discount"": 20, ""createdAt"": ""2025-05-02T14:10:52.552Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 9700, ""discount"": 20, ""createdAt"": ""2025-05-03T06:47:49.335Z""}}","{""2025-04-10T08:51:49.007Z"": {""price"": 9700, ""discount"": 20}, ""2025-05-02T12:21:56.888Z"": {""price"": 9700, ""discount"": 20, ""createdAt"": ""2025-05-02T14:10:52.628Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 9700, ""discount"": 20, ""createdAt"": ""2025-05-03T06:47:49.396Z""}}",,,,,,"{""2025-04-10T08:51:49.007Z"": {""price"": 5300, ""discount"": 18}, ""2025-05-02T12:21:56.888Z"": {""price"": 5300, ""discount"": 15, ""createdAt"": ""2025-05-02T14:10:52.686Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 5300, ""discount"": 15, ""createdAt"": ""2025-05-03T06:47:49.455Z""}}","{""2025-04-10T08:51:49.007Z"": {""price"": 4500, ""discount"": 27}, ""2025-05-02T12:21:56.888Z"": {""price"": 4500, ""discount"": 20, ""createdAt"": ""2025-05-02T14:10:52.745Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 4500, ""discount"": 20, ""createdAt"": ""2025-05-03T06:47:49.525Z""}}","{""2025-04-10T08:51:49.007Z"": {""price"": 4500, ""discount"": 27}, ""2025-05-02T12:21:56.888Z"": {""price"": 4500, ""discount"": 20, ""createdAt"": ""2025-05-02T14:10:52.804Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 4500, ""discount"": 20, ""createdAt"": ""2025-05-03T06:47:49.583Z""}}","{""2025-04-10T08:51:49.007Z"": {""price"": 4500, ""discount"": 23}, ""2025-05-02T12:21:56.888Z"": {""price"": 4500, ""discount"": 20, ""createdAt"": ""2025-05-02T14:10:52.862Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 4500, ""discount"": 20, ""createdAt"": ""2025-05-03T06:47:49.649Z""}}",,,,,,,,,,
16688,bali-44-imagination,,,,,,,,,,,,,,,,"{""2025-04-09T19:02:28.269Z"": {""price"": 2530, ""discount"": 34}, ""2025-04-09T19:18:01.552Z"": {""price"": 2530, ""discount"": 34}, ""2025-04-10T05:06:08.264Z"": {""price"": 2530.0002, ""discount"": 34}, ""2025-04-10T05:39:35.791Z"": {""price"": 2530, ""discount"": 34}, ""2025-04-10T07:14:22.323Z"": {""price"": 2530, ""discount"": 34}, ""2025-04-10T08:51:49.007Z"": {""price"": 2530, ""discount"": 34}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""2025-04-09T19:18:01.552Z"": {""price"": 2730, ""discount"": 15}, ""2025-04-10T05:06:08.264Z"": {""price"": 2730, ""discount"": 15}, ""2025-04-10T05:39:35.791Z"": {""price"": 2730, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 2730, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 2730, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 2730, ""discount"": 15, ""createdAt"": ""2025-05-02T12:32:54.005Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 2730, ""discount"": 15, ""createdAt"": ""2025-05-02T18:26:13.690Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 2730, ""discount"": 15, ""createdAt"": ""2025-05-13T07:37:25.138Z""}}","{""2025-04-09T19:18:01.552Z"": {""price"": 2880, ""discount"": 20}, ""2025-04-10T05:06:08.264Z"": {""price"": 2880.0002, ""discount"": 20}, ""2025-04-10T05:39:35.791Z"": {""price"": 2880, ""discount"": 20}, ""2025-04-10T07:14:22.323Z"": {""price"": 2880, ""discount"": 20}, ""2025-04-10T08:51:49.007Z"": {""price"": 2880, ""discount"": 20}, ""2025-05-02T12:21:56.888Z"": {""price"": 2880, ""discount"": 20, ""createdAt"": ""2025-05-02T12:32:54.071Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 2880, ""discount"": 20, ""createdAt"": ""2025-05-02T18:26:13.746Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 2880, ""discount"": 20, ""createdAt"": ""2025-05-13T07:37:25.202Z""}}",,,,,,,,
28021,lagoon-50-kasper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""2025-04-09T19:18:01.552Z"": {""price"": 15109.9998, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 15110, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 15110, ""discount"": 10, ""createdAt"": ""2025-05-02T14:40:10.839Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 15110, ""discount"": 10, ""createdAt"": ""2025-05-03T09:29:55.184Z""}}",,,,,,,,"{""2025-04-10T08:51:49.007Z"": {""price"": 3620, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 3620, ""discount"": 30, ""createdAt"": ""2025-05-02T14:40:10.908Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 3620, ""discount"": 30, ""createdAt"": ""2025-05-03T09:29:55.244Z""}}","{""2025-04-10T08:51:49.007Z"": {""price"": 3150, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 3150, ""discount"": 0, ""createdAt"": ""2025-05-02T14:40:10.980Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 3150, ""discount"": 0, ""createdAt"": ""2025-05-03T09:29:55.305Z""}}","{""2025-04-10T08:51:49.007Z"": {""price"": 3150, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 3150, ""discount"": 0, ""createdAt"": ""2025-05-02T14:40:11.050Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 3150, ""discount"": 0, ""createdAt"": ""2025-05-03T09:29:55.391Z""}}",,,,,,,,,
28161,lagoon-50-ragnarok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""2025-04-09T19:18:01.552Z"": {""price"": 3620.0003, ""discount"": 5}, ""2025-04-10T08:51:49.007Z"": {""price"": 3620, ""discount"": 5}}","{""2025-04-10T08:51:49.007Z"": {""price"": 3150, ""discount"": 5}}","{""2025-04-10T08:51:49.007Z"": {""price"": 3150, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 3150, ""discount"": 0, ""createdAt"": ""2025-05-02T14:41:30.756Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 3150, ""discount"": 0, ""createdAt"": ""2025-05-03T09:31:51.159Z""}}",,,,,,,,,
19087,dufour-cervetti-44-soumise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""2025-04-09T19:18:01.552Z"": {""price"": 35000, ""discount"": 0}, ""2025-04-10T05:39:35.791Z"": {""price"": 35000, ""discount"": 0}, ""2025-04-10T07:14:22.323Z"": {""price"": 35000, ""discount"": 0}, ""2025-04-10T08:51:49.007Z"": {""price"": 35000, ""discount"": 0}}","{""2025-04-10T05:39:35.791Z"": {""price"": 35000, ""discount"": 0}, ""2025-04-10T07:14:22.323Z"": {""price"": 35000, ""discount"": 0}, ""2025-04-10T08:51:49.007Z"": {""price"": 35000, ""discount"": 0}}","{""2025-04-10T05:39:35.791Z"": {""price"": 35000, ""discount"": 0}, ""2025-04-10T07:14:22.323Z"": {""price"": 35000, ""discount"": 0}, ""2025-04-10T08:51:49.007Z"": {""price"": 35000, ""discount"": 0}}",
19559,excess-14-taratata,,,,,,,,,,,,,,,,,,,,,,,,,"{""2025-04-09T19:18:01.552Z"": {""price"": 9915.0002, ""discount"": 20}, ""2025-04-10T05:39:35.791Z"": {""price"": 9915, ""discount"": 20}, ""2025-04-10T07:14:22.323Z"": {""price"": 9915, ""discount"": 20}, ""2025-04-10T08:51:49.007Z"": {""price"": 9915, ""discount"": 20}, ""2025-05-02T12:21:56.888Z"": {""price"": 9420.0001, ""discount"": 30, ""createdAt"": ""2025-05-02T13:02:45.019Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 9420.0001, ""discount"": 30, ""createdAt"": ""2025-05-02T19:08:40.911Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 9420.0001, ""discount"": 30, ""createdAt"": ""2025-05-13T08:33:18.479Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 10960, ""discount"": 20}, ""2025-04-10T07:14:22.323Z"": {""price"": 10960, ""discount"": 20}, ""2025-04-10T08:51:49.007Z"": {""price"": 10960, ""discount"": 20}, ""2025-05-02T12:21:56.888Z"": {""price"": 9369.9998, ""discount"": 30, ""createdAt"": ""2025-05-02T13:02:45.117Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 9369.9998, ""discount"": 30, ""createdAt"": ""2025-05-02T19:08:40.988Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 9369.9998, ""discount"": 30, ""createdAt"": ""2025-05-13T08:33:18.552Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 12165, ""discount"": 20}, ""2025-04-10T07:14:22.323Z"": {""price"": 12165, ""discount"": 20}, ""2025-04-10T08:51:49.007Z"": {""price"": 12165, ""discount"": 20}, ""2025-05-02T12:21:56.888Z"": {""price"": 12164.9997, ""discount"": 30, ""createdAt"": ""2025-05-02T13:02:45.193Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 12164.9997, ""discount"": 30, ""createdAt"": ""2025-05-02T19:08:41.055Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 12164.9997, ""discount"": 30, ""createdAt"": ""2025-05-13T08:33:18.640Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 12735, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 12735, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 12735, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 12734.9999, ""discount"": 30, ""createdAt"": ""2025-05-02T13:02:45.260Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 12734.9999, ""discount"": 30, ""createdAt"": ""2025-05-02T19:08:41.121Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 12734.9999, ""discount"": 30, ""createdAt"": ""2025-05-13T08:33:18.716Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 11610, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 11610, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 11610, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 11609.9998, ""discount"": 30, ""createdAt"": ""2025-05-02T13:02:45.331Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 11609.9998, ""discount"": 30, ""createdAt"": ""2025-05-02T19:08:41.191Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 11609.9998, ""discount"": 30, ""createdAt"": ""2025-05-13T08:33:18.796Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 12525, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 12525, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 12525, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 12524.9999, ""discount"": 30, ""createdAt"": ""2025-05-02T13:02:45.407Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 12524.9999, ""discount"": 30, ""createdAt"": ""2025-05-02T19:08:41.269Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 12524.9999, ""discount"": 30, ""createdAt"": ""2025-05-13T08:33:18.872Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 12935, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 12935, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 12935, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 13580, ""discount"": 30, ""createdAt"": ""2025-05-02T13:02:45.478Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 13580, ""discount"": 30, ""createdAt"": ""2025-05-02T19:08:41.336Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 13580, ""discount"": 30, ""createdAt"": ""2025-05-13T08:33:18.953Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 12725, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 12725, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 12725, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 12724.9997, ""discount"": 15, ""createdAt"": ""2025-05-02T13:02:45.539Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 12724.9997, ""discount"": 15, ""createdAt"": ""2025-05-02T19:08:41.409Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 11455.0002, ""discount"": 15, ""createdAt"": ""2025-05-13T08:33:19.017Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 12930, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 12930, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 12930, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 11635.0003, ""discount"": 15, ""createdAt"": ""2025-05-02T13:02:45.609Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 11635.0003, ""discount"": 15, ""createdAt"": ""2025-05-02T19:08:41.489Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 11635.0003, ""discount"": 15, ""createdAt"": ""2025-05-13T08:33:19.089Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 12190, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 12190, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 12190, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 12190.0002, ""discount"": 15, ""createdAt"": ""2025-05-02T13:02:45.679Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 12190.0002, ""discount"": 15, ""createdAt"": ""2025-05-02T19:08:41.563Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 12190.0002, ""discount"": 15, ""createdAt"": ""2025-05-13T08:33:19.165Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 10645, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 10645, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 10645, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 10645.0001, ""discount"": 15, ""createdAt"": ""2025-05-02T13:02:45.751Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 10645.0001, ""discount"": 15, ""createdAt"": ""2025-05-02T19:08:41.630Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 10645.0001, ""discount"": 15, ""createdAt"": ""2025-05-13T08:33:19.241Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 9635, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 9635, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 9635, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 8669.9998, ""discount"": 15, ""createdAt"": ""2025-05-02T13:02:45.819Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 8669.9998, ""discount"": 15, ""createdAt"": ""2025-05-02T19:08:41.704Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 8669.9998, ""discount"": 15, ""createdAt"": ""2025-05-13T08:33:19.309Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 10020, ""discount"": 15}, ""2025-04-10T07:14:22.323Z"": {""price"": 10020, ""discount"": 15}, ""2025-04-10T08:51:49.007Z"": {""price"": 10020, ""discount"": 15}, ""2025-05-02T12:21:56.888Z"": {""price"": 10020.0002, ""discount"": 15, ""createdAt"": ""2025-05-02T13:02:45.884Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 10020.0002, ""discount"": 15, ""createdAt"": ""2025-05-02T19:08:41.774Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 10020.0002, ""discount"": 15, ""createdAt"": ""2025-05-13T08:33:19.417Z""}}",,,,,"{""2025-04-10T05:39:35.791Z"": {""price"": 3300, ""discount"": 5}, ""2025-04-10T07:14:22.323Z"": {""price"": 3300, ""discount"": 5}, ""2025-04-10T08:51:49.007Z"": {""price"": 3300, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 3300.0002, ""discount"": 0, ""createdAt"": ""2025-05-02T13:02:45.946Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 3300.0002, ""discount"": 0, ""createdAt"": ""2025-05-02T19:08:41.845Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 3300.0002, ""discount"": 0, ""createdAt"": ""2025-05-13T08:33:19.491Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 2760, ""discount"": 5}, ""2025-04-10T07:14:22.323Z"": {""price"": 2760, ""discount"": 5}, ""2025-04-10T08:51:49.007Z"": {""price"": 2760, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 2759.9999, ""discount"": 0, ""createdAt"": ""2025-05-02T13:02:46.012Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 2759.9999, ""discount"": 0, ""createdAt"": ""2025-05-02T19:08:41.908Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 2759.9999, ""discount"": 0, ""createdAt"": ""2025-05-13T08:33:19.580Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 2565, ""discount"": 5}, ""2025-04-10T07:14:22.323Z"": {""price"": 2565, ""discount"": 5}, ""2025-04-10T08:51:49.007Z"": {""price"": 2565, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 2565.0002, ""discount"": 0, ""createdAt"": ""2025-05-02T13:02:46.077Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 2565.0002, ""discount"": 0, ""createdAt"": ""2025-05-02T19:08:41.976Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 2565.0002, ""discount"": 0, ""createdAt"": ""2025-05-13T08:33:19.659Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 2700, ""discount"": 5}, ""2025-04-10T07:14:22.323Z"": {""price"": 2700, ""discount"": 5}, ""2025-04-10T08:51:49.007Z"": {""price"": 2700, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 2700.0001, ""discount"": 5, ""createdAt"": ""2025-05-02T13:02:46.141Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 2700.0001, ""discount"": 5, ""createdAt"": ""2025-05-02T19:08:42.051Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 2700.0001, ""discount"": 0, ""createdAt"": ""2025-05-13T08:33:19.737Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 2700, ""discount"": 5}, ""2025-04-10T07:14:22.323Z"": {""price"": 2700, ""discount"": 5}, ""2025-04-10T08:51:49.007Z"": {""price"": 2700, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 2700.0001, ""discount"": 5, ""createdAt"": ""2025-05-02T13:02:46.204Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 2700.0001, ""discount"": 5, ""createdAt"": ""2025-05-02T19:08:42.123Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 2700.0001, ""discount"": 0, ""createdAt"": ""2025-05-13T08:33:19.823Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 2700, ""discount"": 5}, ""2025-04-10T07:14:22.323Z"": {""price"": 2700, ""discount"": 5}, ""2025-04-10T08:51:49.007Z"": {""price"": 2700, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 2700.0001, ""discount"": 5, ""createdAt"": ""2025-05-02T13:02:46.292Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 2700.0001, ""discount"": 5, ""createdAt"": ""2025-05-02T19:08:42.190Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 2700.0001, ""discount"": 5, ""createdAt"": ""2025-05-13T08:33:19.898Z""}}","{""2025-04-10T05:39:35.791Z"": {""price"": 2700, ""discount"": 5}, ""2025-04-10T07:14:22.323Z"": {""price"": 2700, ""discount"": 5}, ""2025-04-10T08:51:49.007Z"": {""price"": 2700, ""discount"": 5}, ""2025-05-02T12:21:56.888Z"": {""price"": 2700.0001, ""discount"": 5, ""createdAt"": ""2025-05-02T13:02:46.367Z""}, ""2025-05-02T18:10:21.845Z"": {""price"": 2700.0001, ""discount"": 5, ""createdAt"": ""2025-05-02T19:08:42.267Z""}, ""2025-05-13T07:16:32.667Z"": {""price"": 2700.0001, ""discount"": 5, ""createdAt"": ""2025-05-13T08:33:19.980Z""}}",,,,,
