_id,slug,vat_excluded,old_id,views,title,manufacturer,model,category,category_slug,illustrated,marina,country,region,city,flag,captain,sail,engineType,cancellationInsurance,totalReviews,lastCustomer,rank,newboat,reviewsScore,cancellations,thumb,main_img,boataroundExtra,charterLoyalty,additional_specials,featuredUsp,restrictions_covered,freeBerths,charter,charter_logo,charter_id,prepayment,guarantee_date,priceFrom,discount,loyaltyDiscount,currency,isSmartDeal,preferred_program,coordinates,parameters,charter_rank,usp,noLicense,totalPrice
65293880e5988152310f54a0,fountaine-pajot-astrea-42-cata-del-mar,f,139186,31,Fountaine Pajot Astrea 42 | Cata del Mar,Fountaine Pajot,Astrea 42,Catamaran,catamaran,f,Marina Baotic,Croatia,Split Region,Trogir,hr,,Classic mainsail,Diesel,{},1,,7.079028695051328,t,10,,https://imageresizer.yachtsbt.com/boats/65293880e5988152310f54a0/669638ff3ae6f663c60acc91.jpg?method=crop&width=300&height=300&format=jpeg,boats/65293880e5988152310f54a0/669638ff3ae6f663c60acc91.jpg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""Navigare Yachting""","""charter-logo/58ece67a252ae001387262cd/5dc95a9517f24d3cee0f20dc.png""",58ece67a252ae001387262cd,30,,179.55,,0,EUR,f,f,"{43.516637,16.232899}","{""beam"": 7.2, ""fuel"": 470, ""year"": 2024, ""draft"": 1.25, ""cabins"": 4, ""engine"": ""2x50"", ""length"": 12.58, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 10, ""waste_tank"": 0, ""water_tank"": 700, ""crew_sleeps"": 0, ""engine_power"": 50, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 0, ""triple_cabins"": 0, ""allowed_people"": 10, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 100, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 282, ""place"": 137, ""score"": 8.5, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-tax\"", \""name\"": \""Tourist tax included\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-check\"", \""name\"": \""Bed linen included\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-solar-panel\"", \""name\"": \""Solar panels\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-bath-platform\"", \""name\"": \""Bathing platform\"", \""provider\"": \""charter\""}""}",,
677e70a76ee56437bf0a70d9,bali-42-majestic-sunset,f,145445,66,Bali 4.2 | Majestic Sunset,Bali,4.2,Catamaran,catamaran,t,Marina Drage,Croatia,Zadar Region,Drage,hr,,Classic mainsail,Diesel,{},0,,1.499785381660462,t,0,,https://imageresizer.yachtsbt.com/boats/677e70a76ee56437bf0a70d9/677e70aa6ee56437bf0a70f6.jpg?method=crop&width=300&height=300&format=jpeg,boats/677e70a76ee56437bf0a70d9/677e70aa6ee56437bf0a70f6.jpg,f,f,{},"{""icon"": ""icon-m-towels"", ""name"": ""Beach towels included"", ""provider"": ""charter""}",{},{},"""Majestic Charter""",,,30,,308.08,,0,EUR,f,f,"{43.88822,15.534625}","{""beam"": 7.08, ""fuel"": 600, ""year"": 2025, ""draft"": 1.1, ""cabins"": 5, ""engine"": ""2x45"", ""length"": 12.85, ""toilets"": 5, ""max_people"": 0, ""max_sleeps"": 11, ""waste_tank"": 0, ""water_tank"": 860, ""crew_sleeps"": 0, ""engine_power"": 45, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 1, ""triple_cabins"": 0, ""allowed_people"": 11, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 0, ""quadruple_cabins"": 0, ""total_engine_power"": 90, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 19, ""place"": 53, ""score"": 9.2, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-towels\"", \""name\"": \""Beach towels included\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-bow-thruster\"", \""name\"": \""Bow thruster\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}""}",,
5a5b214bfd05bc4b6226657d,lagoon-450-f-blue-berry,f,105757,16,Lagoon 450 F | Blue Berry,Lagoon,450 F,Catamaran,catamaran,f,SCT Marina Trogir,Croatia,Split Region,Trogir,hr,,Classic mainsail,Diesel,{},0,,1.4027607515942182,f,0,,https://imageresizer.yachtsbt.com/boats/5a5b214bfd05bc4b6226657d/62a9dfd791c5613a0e53fc76.jpg?method=crop&width=300&height=300&format=jpeg,boats/5a5b214bfd05bc4b6226657d/62a9dfd791c5613a0e53fc76.jpg,f,f,{},"{""icon"": ""icon-m-paddle-board"", ""name"": ""FREE stand up paddleboard"", ""provider"": ""charter""}",{},{},"""Cata Sailing""","""charter-logo/58ef70b7252ae0013c17f22e/602cd82cde1c93057d695278.png""",58ef70b7252ae0013c17f22e,10,,477.71,,0,EUR,f,f,"{43.512984,16.244187}","{""beam"": 7.84, ""fuel"": 1000, ""year"": 2018, ""draft"": 1.3, ""cabins"": 6, ""engine"": ""2x57"", ""length"": 13.96, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 12, ""waste_tank"": 0, ""water_tank"": 700, ""crew_sleeps"": 0, ""engine_power"": 57, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 12, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 0, ""quadruple_cabins"": 0, ""total_engine_power"": 114, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 23, ""place"": 145, ""score"": 8.5, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-paddle-board\"", \""name\"": \""FREE stand up paddleboard\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-parking\"", \""name\"": \""FREE parking\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}""}",,
6422e2339be5bfeeb90481e8,lagoon-55-nomad,f,136303,191,Lagoon 55 | Nomad,Lagoon,55,Catamaran,catamaran,f,Marina Split,Croatia,Split Region,Split,hr,,Classic mainsail,Diesel,{},0,,-0.30550099339239567,f,0,,https://imageresizer.yachtsbt.com/boats/6422e2339be5bfeeb90481e8/64d3634bcfde57d0a30f36bd.jpg?method=crop&width=300&height=300&format=jpeg,boats/6422e2339be5bfeeb90481e8/64d3634bcfde57d0a30f36bd.jpg,f,f,{},"{""icon"": ""icon-m-captain"", ""name"": ""Skipper included"", ""provider"": ""charter""}",{},{},"""Master Yachting""","""charter-logo/5936ce93252ae061e628e5b9/670628f50cbd69c2740681fb.png""",5936ce93252ae061e628e5b9,15,,2157.87,,0,EUR,f,f,"{43.506572,16.438649}","{""beam"": 9.2, ""fuel"": 1100, ""year"": 2023, ""draft"": 1.2, ""cabins"": 4, ""engine"": ""2x115"", ""length"": 16.9, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 8, ""waste_tank"": 0, ""water_tank"": 600, ""crew_sleeps"": 2, ""engine_power"": 115, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 0, ""single_cabins"": 0, ""triple_cabins"": 0, ""allowed_people"": 8, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 230, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 176, ""place"": 151, ""score"": 8.4, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-deposit\"", \""name\"": \""Deposit insurance included\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-captain\"", \""name\"": \""Skipper included\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-hostess\"", \""name\"": \""Hostess included\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-bath-platform\"", \""name\"": \""Bathing platform\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}""}","{""_id"": ""5b6c3d81b97532102d4829ca"", ""name"": ""No licence is needed"", ""slug"": ""no-license-needed""}",
63ef62425c277822b20595e2,bali-42-sail-and-adventure,f,135423,47,Bali 4.2 | Sail and Adventure,Bali,4.2,Catamaran,catamaran,f,Marina Pirovac,Croatia,Sibenik Region,Pirovac,hr,,Classic mainsail,Diesel,{},6,,6.2985252097078375,f,9,,https://imageresizer.yachtsbt.com/boats/63ef62425c277822b20595e2/64b8f6f8aa37e25a550d64da.jpg?method=crop&width=300&height=300&format=jpeg,boats/63ef62425c277822b20595e2/64b8f6f8aa37e25a550d64da.jpg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""Bosfor Charter""","""charter-logo/5a981dc5636543750322a635/63dcaf17815de60e83006222.png""",5a981dc5636543750322a635,30,,275.97,,0,EUR,f,f,"{43.815027,15.665374}","{""beam"": 7.08, ""fuel"": 640, ""year"": 2023, ""draft"": 1.12, ""cabins"": 5, ""engine"": ""2x47"", ""length"": 12.85, ""toilets"": 5, ""max_people"": 0, ""max_sleeps"": 11, ""waste_tank"": 0, ""water_tank"": 860, ""crew_sleeps"": 0, ""engine_power"": 47, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 1, ""triple_cabins"": 0, ""allowed_people"": 11, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 94, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 73, ""place"": 57, ""score"": 9.1, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-solar-panel\"", \""name\"": \""Solar panels\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}""}",,
654cdc45c761fee8db0336ee,bali-42-charmant,f,139610,9,Bali 4.2 | Charmant,Bali,4.2,Catamaran,catamaran,f,Marina Kornati,Croatia,Zadar Region,Biograd na Moru,hr,,Classic mainsail,Diesel,,1,,4.2020219962830865,t,6,,https://imageresizer.yachtsbt.com/boats/654cdc45c761fee8db0336ee/67adf1aa2c9085d7b40ea54b.jpg?method=crop&width=300&height=300&format=jpeg,boats/654cdc45c761fee8db0336ee/67adf1aa2c9085d7b40ea54b.jpg,f,f,{},{},,{},"""Croatia Yachting""","""charter-logo/58ef754a252ae0013c17f234/5cdadd1e282bef3fe3d08e21.png""",58ef754a252ae0013c17f234,25,,246.46,,0,EUR,f,f,"{43.942583,15.445618}","{""beam"": 7.08, ""fuel"": 800, ""year"": 2024, ""draft"": 1.1, ""cabins"": 5, ""engine"": ""2x45"", ""length"": 12.85, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 11, ""waste_tank"": 0, ""water_tank"": 860, ""crew_sleeps"": 0, ""engine_power"": 45, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 1, ""triple_cabins"": 0, ""allowed_people"": 11, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 0, ""quadruple_cabins"": 0, ""total_engine_power"": 90, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 370, ""place"": 164, ""score"": 8.3, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-solar-panel\"", \""name\"": \""Solar panels\"", \""provider\"": \""charter\""}""}",,
59cd5826a703795d6c3f8a82,lagoon-400-s2-mreznica,f,104488,15,Lagoon 400 S2 | Mreznica,Lagoon,400 S2,Catamaran,catamaran,f,Marina Zaton,Croatia,Sibenik Region,Zaton,hr,,Classic mainsail,Diesel,{},6,,12.583407743029243,f,8.7,,https://imageresizer.yachtsbt.com/boats/59cd5826a703795d6c3f8a82/632f541e5beeaf56930ed1af.jpg?method=crop&width=300&height=300&format=jpeg,boats/59cd5826a703795d6c3f8a82/632f541e5beeaf56930ed1af.jpg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""Dream Yacht Charter""","""charter-logo/619f626e9bf6b816322128a6/6481ca06b61353c123050e51.png""",619f626e9bf6b816322128a6,30,,145.71,,0,EUR,f,f,"{43.778308,15.830369}","{""beam"": 7.25, ""fuel"": 400, ""year"": 2018, ""draft"": 1.21, ""cabins"": 6, ""engine"": ""2x45"", ""length"": 11.97, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 12, ""waste_tank"": 0, ""water_tank"": 600, ""crew_sleeps"": 0, ""engine_power"": 45, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 12, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 0, ""quadruple_cabins"": 0, ""total_engine_power"": 90, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 642, ""place"": 179, ""score"": 8, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}""}",,
66fcfadd9ce38e077c0d703a,lagoon-51-reality,f,144313,24,Lagoon 51 | Reality,Lagoon,51,Catamaran,catamaran,f,Marina Nava,Croatia,Split Region,Split,hr,,Classic mainsail,Diesel,{},0,,-4.896713741917243,t,0,,https://imageresizer.yachtsbt.com/boats/66fcfadd9ce38e077c0d703a/6841982223500bb92b02eb0e.jpg?method=crop&width=300&height=300&format=jpeg,boats/66fcfadd9ce38e077c0d703a/6841982223500bb92b02eb0e.jpg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""Nava Boats""","""charter-logo/58f5fc7a252ae0052b768ece/5cdadd29282bef3fe3d08e3c.png""",58f5fc7a252ae0052b768ece,30,,1173.25,,0,EUR,f,f,"{43.504367,16.429134}","{""beam"": 8.1, ""fuel"": 1040, ""year"": 2025, ""draft"": 1.38, ""cabins"": 6, ""engine"": ""2x80"", ""length"": 15.35, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 10, ""waste_tank"": 0, ""water_tank"": 830, ""crew_sleeps"": 1, ""engine_power"": 80, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 0, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 10, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 160, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 29, ""place"": 68, ""score"": 9, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-bath-platform\"", \""name\"": \""Bathing platform\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}""}","{""_id"": ""5b6c3d81b97532102d4829ca"", ""name"": ""No licence is needed"", ""slug"": ""no-license-needed""}",
5ced44ca541af022057d6fb0,lagoon-380-s2-grey-pearl,f,112021,23,Lagoon 380 S2 | Grey Pearl,Lagoon,380 S2,Catamaran,catamaran,f,D-Marin Marina Mandalina,Croatia,Sibenik Region,Šibenik,hr,,Classic mainsail,Diesel,{},10,,10.905438367010662,f,9.2,,https://imageresizer.yachtsbt.com/boats/5ced44ca541af022057d6fb0/5f622827873d3226b244ca6f.jpeg?method=crop&width=300&height=300&format=jpeg,boats/5ced44ca541af022057d6fb0/5f622827873d3226b244ca6f.jpeg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""NCP and mare""","""charter-logo/58f0d33f252ae0013c17f263/5cdadd15282bef3fe3d08e07.png""",58f0d33f252ae0013c17f263,30,,279.91,,0,EUR,f,f,"{43.719706,15.900839}","{""beam"": 6.63, ""fuel"": 210, ""year"": 2019, ""draft"": 1.15, ""cabins"": 6, ""engine"": ""2x29"", ""length"": 11.55, ""toilets"": 2, ""max_people"": 0, ""max_sleeps"": 12, ""waste_tank"": 0, ""water_tank"": 600, ""crew_sleeps"": 0, ""engine_power"": 29, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 12, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 0, ""quadruple_cabins"": 0, ""total_engine_power"": 58, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": true}","{""count"": 97, ""place"": 89, ""score"": 8.9, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}""}",,
63860033a2ed5aad3404e162,lagoon-42-abba,f,134152,24,Lagoon 42 | Abba,Lagoon,42,Catamaran,catamaran,f,D-Marin Marina Mandalina,Croatia,Sibenik Region,Šibenik,hr,,Classic mainsail,Diesel,{},0,,0.6927079810446719,f,0,,https://imageresizer.yachtsbt.com/boats/63860033a2ed5aad3404e162/654ce691318161cc1300895b.jpg?method=crop&width=300&height=300&format=jpeg,boats/63860033a2ed5aad3404e162/654ce691318161cc1300895b.jpg,f,f,{},"{""icon"": ""icon-m-dinghy-engine"", ""name"": ""FREE dinghy engine"", ""provider"": ""charter""}",{},{},"""NCP and mare""","""charter-logo/58f0d33f252ae0013c17f263/5cdadd15282bef3fe3d08e07.png""",58f0d33f252ae0013c17f263,30,,484.5,,0,EUR,f,f,"{43.719706,15.900839}","{""beam"": 7.7, ""fuel"": 300, ""year"": 2023, ""draft"": 1.25, ""cabins"": 6, ""engine"": ""2x57"", ""length"": 12.8, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 12, ""waste_tank"": 0, ""water_tank"": 600, ""crew_sleeps"": 0, ""engine_power"": 57, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 12, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 0, ""quadruple_cabins"": 0, ""total_engine_power"": 114, ""sail_renovated_year"": 0, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 97, ""place"": 89, ""score"": 8.9, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-dinghy-engine\"", \""name\"": \""FREE dinghy engine\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-tv\"", \""name\"": \""Flat screen TV\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-air-condition\"", \""name\"": \""Air conditioning\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-generator\"", \""name\"": \""Generator\"", \""provider\"": \""charter\""}""}",,
5b1915c227d87f3bd162d911,lagoon-40-wild-cat,f,108198,39,Lagoon 40 | Wild Cat,Lagoon,40,Catamaran,catamaran,f,Marina Šangulin,Croatia,Zadar Region,Biograd na Moru,hr,,Classic mainsail,Diesel,{},3,,2.542862584095198,f,8.7,,https://imageresizer.yachtsbt.com/boats/5b1915c227d87f3bd162d911/66058b8a0159ab5e0c066ff2.jpg?method=crop&width=300&height=300&format=jpeg,boats/5b1915c227d87f3bd162d911/66058b8a0159ab5e0c066ff2.jpg,f,f,{},"{""icon"": """", ""name"": ""FREE towel set"", ""provider"": ""charter""}",{},{},"""Angelina Yacht Charter""","""charter-logo/592d6dab252ae03e12052536/6244609f7cad440a4f6c78a5.png""",592d6dab252ae03e12052536,10,,161.5,,0,EUR,f,f,"{43.939706,15.441895}","{""beam"": 6.76, ""fuel"": 400, ""year"": 2018, ""draft"": 1.35, ""cabins"": 6, ""engine"": ""2x45"", ""length"": 11.74, ""toilets"": 4, ""max_people"": 0, ""max_sleeps"": 12, ""waste_tank"": 0, ""water_tank"": 600, ""crew_sleeps"": 0, ""engine_power"": 45, ""double_cabins"": 4, ""maximum_speed"": 0, ""saloon_sleeps"": 2, ""single_cabins"": 2, ""triple_cabins"": 0, ""allowed_people"": 12, ""number_engines"": 2, ""renovated_year"": 0, ""electric_toilets"": 4, ""quadruple_cabins"": 0, ""total_engine_power"": 90, ""sail_renovated_year"": 2025, ""cabins_with_bunk_bed"": 0, ""cruising_consumption"": 0, ""single_cabins_indoor_entrance"": false, ""single_cabins_outdoor_entrance"": false}","{""count"": 872, ""place"": 120, ""score"": 8.7, ""out_of"": 791, ""country"": ""Croatia""}","{""{\""icon\"": \""icon-m-wifi\"", \""name\"": \""FREE WiFi\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""\"", \""name\"": \""FREE towel set\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-gps\"", \""name\"": \""Outside GPS plotter\"", \""provider\"": \""charter\""}"",""{\""icon\"": \""icon-m-solar-panel\"", \""name\"": \""Solar panels\"", \""provider\"": \""charter\""}""}",,
